ts_received,recording_metadata,device_id_anon
2023-03-04 13:02:59,Stuivenberg,200
2023-03-04 13:02:59,Stuivenberg,200
2023-03-04 13:03:36,Stuivenberg,174
2023-03-04 13:03:41,Stuivenberg,174
2023-03-04 13:03:41,Stuivenberg,174
2023-03-04 13:03:42,Stuivenberg,174
2023-03-04 13:03:42,Stuivenberg,174
2023-03-04 13:03:43,Stuivenberg,174
2023-03-04 13:03:43,Stuivenberg,174
2023-03-04 13:03:43,Stuivenberg,174
2023-03-04 13:03:44,Stuivenberg,174
2023-03-04 13:03:44,Stuivenberg,174
2023-03-04 13:03:45,Stuivenberg,174
2023-03-04 13:03:45,Stuivenberg,174
2023-03-04 13:03:45,Stuivenberg,174
2023-03-04 13:03:46,Stuivenberg,174
2023-03-04 13:03:46,Stuivenberg,174
2023-03-04 13:03:46,Stuivenberg,174
2023-03-04 13:03:46,Stuivenberg,174
2023-03-04 13:03:46,Stuivenberg,174
2023-03-04 13:03:47,Stuivenberg,174
2023-03-04 13:03:47,Stuivenberg,174
2023-03-04 13:03:47,Stuivenberg,174
2023-03-04 13:03:48,Stuivenberg,174
2023-03-04 13:03:48,Stuivenberg,174
2023-03-04 13:03:50,Stuivenberg,174
2023-03-04 13:03:50,Stuivenberg,174
2023-03-04 13:03:50,Stuivenberg,174
2023-03-04 13:03:51,Stuivenberg,174
2023-03-04 13:03:51,Stuivenberg,174
2023-03-04 13:03:51,Stuivenberg,174
2023-03-04 13:03:52,Stuivenberg,174
2023-03-04 13:03:53,Stuivenberg,174
2023-03-04 13:03:53,Stuivenberg,174
2023-03-04 13:03:53,Stuivenberg,174
2023-03-04 13:03:53,Stuivenberg,174
2023-03-04 13:03:54,Stuivenberg,174
2023-03-04 13:03:54,Stuivenberg,174
2023-03-04 13:03:54,Stuivenberg,174
2023-03-04 13:03:55,Stuivenberg,174
2023-03-04 13:03:55,Stuivenberg,174
2023-03-04 13:03:55,Stuivenberg,174
2023-03-04 13:03:55,Stuivenberg,174
2023-03-04 13:03:56,Stuivenberg,174
2023-03-04 13:03:56,Stuivenberg,174
2023-03-04 13:03:56,Stuivenberg,174
2023-03-04 13:03:56,Stuivenberg,174
2023-03-04 13:03:57,Stuivenberg,174
2023-03-04 13:03:57,Stuivenberg,174
2023-03-04 13:03:57,Stuivenberg,174
2023-03-04 13:03:57,Stuivenberg,174
2023-03-04 13:03:58,Stuivenberg,174
2023-03-04 13:03:58,Stuivenberg,174
2023-03-04 13:03:58,Stuivenberg,174
2023-03-04 13:03:58,Stuivenberg,174
2023-03-04 13:03:59,Stuivenberg,174
2023-03-04 13:03:59,Stuivenberg,174
2023-03-04 13:03:59,Stuivenberg,174
2023-03-04 13:04:00,Stuivenberg,174
2023-03-04 13:04:00,Stuivenberg,174
2023-03-04 13:04:00,Stuivenberg,174
2023-03-04 13:04:00,Stuivenberg,174
2023-03-04 13:04:01,Stuivenberg,174
2023-03-04 13:04:01,Stuivenberg,174
2023-03-04 13:04:01,Stuivenberg,174
2023-03-04 13:04:02,Stuivenberg,174
2023-03-04 13:04:02,Stuivenberg,174
2023-03-04 13:04:02,Stuivenberg,174
2023-03-04 13:04:02,Stuivenberg,174
2023-03-04 13:04:03,Stuivenberg,174
2023-03-04 13:04:03,Stuivenberg,174
2023-03-04 13:04:03,Stuivenberg,174
2023-03-04 13:04:03,Stuivenberg,174
2023-03-04 13:04:04,Stuivenberg,174
2023-03-04 13:04:04,Stuivenberg,174
2023-03-04 13:04:04,Stuivenberg,174
2023-03-04 13:04:04,Stuivenberg,174
2023-03-04 13:04:05,Stuivenberg,174
2023-03-04 13:04:05,Stuivenberg,174
2023-03-04 13:04:05,Stuivenberg,174
2023-03-04 13:04:05,Stuivenberg,174
2023-03-04 13:04:06,Stuivenberg,174
2023-03-04 13:04:06,Stuivenberg,174
2023-03-04 13:04:06,Stuivenberg,174
2023-03-04 13:04:06,Stuivenberg,174
2023-03-04 13:04:07,Stuivenberg,174
2023-03-04 13:04:07,Stuivenberg,174
2023-03-04 13:04:07,Stuivenberg,174
2023-03-04 13:04:07,Stuivenberg,174
2023-03-04 13:04:08,Stuivenberg,174
2023-03-04 13:04:08,Stuivenberg,174
2023-03-04 13:04:08,Stuivenberg,174
2023-03-04 13:04:08,Stuivenberg,174
2023-03-04 13:04:08,Stuivenberg,174
2023-03-04 13:04:09,Stuivenberg,174
2023-03-04 13:04:09,Stuivenberg,174
2023-03-04 13:04:09,Stuivenberg,174
2023-03-04 13:04:10,Stuivenberg,174
2023-03-04 13:04:10,Stuivenberg,174
2023-03-04 13:04:10,Stuivenberg,174
2023-03-04 13:04:10,Stuivenberg,174
2023-03-04 13:04:11,Stuivenberg,174
2023-03-04 13:04:11,Stuivenberg,174
2023-03-04 13:04:11,Stuivenberg,174
2023-03-04 13:04:11,Stuivenberg,28
2023-03-04 13:04:12,Stuivenberg,174
2023-03-04 13:04:12,Stuivenberg,174
2023-03-04 13:04:13,Stuivenberg,174
2023-03-04 13:04:13,Stuivenberg,174
2023-03-04 13:04:13,Stuivenberg,174
2023-03-04 13:04:13,Stuivenberg,174
2023-03-04 13:04:13,Stuivenberg,174
2023-03-04 13:04:13,Stuivenberg,174
2023-03-04 13:04:14,Stuivenberg,174
2023-03-04 13:04:14,Stuivenberg,174
2023-03-04 13:04:14,Stuivenberg,174
2023-03-04 13:04:14,Stuivenberg,174
2023-03-04 13:04:15,Stuivenberg,174
2023-03-04 13:04:15,Stuivenberg,174
2023-03-04 13:04:15,Stuivenberg,174
2023-03-04 13:04:15,Stuivenberg,174
2023-03-04 13:04:16,Stuivenberg,174
2023-03-04 13:04:16,Stuivenberg,174
2023-03-04 13:04:16,Stuivenberg,174
2023-03-04 13:04:16,Stuivenberg,174
2023-03-04 13:04:17,Stuivenberg,174
2023-03-04 13:04:17,Stuivenberg,174
2023-03-04 13:04:17,Stuivenberg,174
2023-03-04 13:04:17,Stuivenberg,174
2023-03-04 13:04:18,Stuivenberg,174
2023-03-04 13:04:18,Stuivenberg,174
2023-03-04 13:04:18,Stuivenberg,174
2023-03-04 13:04:19,Stuivenberg,174
2023-03-04 13:04:19,Stuivenberg,174
2023-03-04 13:04:19,Stuivenberg,174
2023-03-04 13:04:19,Stuivenberg,174
2023-03-04 13:04:19,Stuivenberg,28
2023-03-04 13:04:20,Stuivenberg,174
2023-03-04 13:04:20,Stuivenberg,174
2023-03-04 13:04:20,Stuivenberg,174
2023-03-04 13:04:20,Stuivenberg,28
2023-03-04 13:04:21,Stuivenberg,174
2023-03-04 13:04:21,Stuivenberg,174
2023-03-04 13:04:21,Stuivenberg,174
2023-03-04 13:04:21,Stuivenberg,174
2023-03-04 13:04:21,Stuivenberg,28
2023-03-04 13:04:22,Stuivenberg,174
2023-03-04 13:04:22,Stuivenberg,174
2023-03-04 13:04:22,Stuivenberg,174
2023-03-04 13:04:22,Stuivenberg,174
2023-03-04 13:04:23,Stuivenberg,174
2023-03-04 13:04:23,Stuivenberg,174
2023-03-04 13:04:23,Stuivenberg,174
2023-03-04 13:04:23,Stuivenberg,174
2023-03-04 13:04:23,Stuivenberg,28
2023-03-04 13:04:24,Stuivenberg,174
2023-03-04 13:04:24,Stuivenberg,174
2023-03-04 13:04:24,Stuivenberg,174
2023-03-04 13:04:24,Stuivenberg,174
2023-03-04 13:04:24,Stuivenberg,28
2023-03-04 13:04:24,Stuivenberg,28
2023-03-04 13:04:24,Stuivenberg,28
2023-03-04 13:04:25,Stuivenberg,174
2023-03-04 13:04:25,Stuivenberg,174
2023-03-04 13:04:25,Stuivenberg,174
2023-03-04 13:04:25,Stuivenberg,28
2023-03-04 13:04:25,Stuivenberg,28
2023-03-04 13:04:25,Stuivenberg,28
2023-03-04 13:04:25,Stuivenberg,28
2023-03-04 13:04:25,Stuivenberg,28
2023-03-04 13:04:25,Stuivenberg,28
2023-03-04 13:04:25,Stuivenberg,28
2023-03-04 13:04:26,Stuivenberg,174
2023-03-04 13:04:26,Stuivenberg,174
2023-03-04 13:04:26,Stuivenberg,174
2023-03-04 13:04:26,Stuivenberg,174
2023-03-04 13:04:26,Stuivenberg,28
2023-03-04 13:04:26,Stuivenberg,28
2023-03-04 13:04:26,Stuivenberg,28
2023-03-04 13:04:26,Stuivenberg,28
2023-03-04 13:04:26,Stuivenberg,28
2023-03-04 13:04:26,Stuivenberg,28
2023-03-04 13:04:26,Stuivenberg,28
2023-03-04 13:04:27,Stuivenberg,174
2023-03-04 13:04:27,Stuivenberg,174
2023-03-04 13:04:27,Stuivenberg,174
2023-03-04 13:04:27,Stuivenberg,28
2023-03-04 13:04:27,Stuivenberg,28
2023-03-04 13:04:27,Stuivenberg,28
2023-03-04 13:04:28,Stuivenberg,174
2023-03-04 13:04:28,Stuivenberg,174
2023-03-04 13:04:28,Stuivenberg,174
2023-03-04 13:04:28,Stuivenberg,174
2023-03-04 13:04:29,Stuivenberg,174
2023-03-04 13:04:29,Stuivenberg,174
2023-03-04 13:04:29,Stuivenberg,174
2023-03-04 13:04:30,Stuivenberg,174
2023-03-04 13:04:30,Stuivenberg,174
2023-03-04 13:04:30,Stuivenberg,174
2023-03-04 13:04:30,Stuivenberg,174
2023-03-04 13:04:30,Stuivenberg,28
2023-03-04 13:04:31,Stuivenberg,174
2023-03-04 13:04:31,Stuivenberg,174
2023-03-04 13:04:31,Stuivenberg,174
2023-03-04 13:04:31,Stuivenberg,174
2023-03-04 13:04:31,Stuivenberg,174
2023-03-04 13:04:31,Stuivenberg,28
2023-03-04 13:04:32,Stuivenberg,174
2023-03-04 13:04:32,Stuivenberg,174
2023-03-04 13:04:32,Stuivenberg,174
2023-03-04 13:04:32,Stuivenberg,174
2023-03-04 13:04:32,Stuivenberg,28
2023-03-04 13:04:33,Stuivenberg,174
2023-03-04 13:04:33,Stuivenberg,174
2023-03-04 13:04:33,Stuivenberg,174
2023-03-04 13:04:33,Stuivenberg,174
2023-03-04 13:04:34,Stuivenberg,174
2023-03-04 13:04:34,Stuivenberg,174
2023-03-04 13:04:34,Stuivenberg,174
2023-03-04 13:04:34,Stuivenberg,174
2023-03-04 13:04:34,Stuivenberg,28
2023-03-04 13:04:34,Stuivenberg,28
2023-03-04 13:04:35,Stuivenberg,174
2023-03-04 13:04:35,Stuivenberg,174
2023-03-04 13:04:35,Stuivenberg,174
2023-03-04 13:04:35,Stuivenberg,174
2023-03-04 13:04:36,Stuivenberg,174
2023-03-04 13:04:36,Stuivenberg,174
2023-03-04 13:04:36,Stuivenberg,174
2023-03-04 13:04:37,Stuivenberg,174
2023-03-04 13:04:37,Stuivenberg,174
2023-03-04 13:04:37,Stuivenberg,174
2023-03-04 13:04:38,Stuivenberg,174
2023-03-04 13:04:38,Stuivenberg,174
2023-03-04 13:04:38,Stuivenberg,174
2023-03-04 13:04:39,Stuivenberg,174
2023-03-04 13:04:39,Stuivenberg,174
2023-03-04 13:04:39,Stuivenberg,174
2023-03-04 13:04:39,Stuivenberg,174
2023-03-04 13:04:39,Stuivenberg,28
2023-03-04 13:04:39,Stuivenberg,28
2023-03-04 13:04:40,Stuivenberg,174
2023-03-04 13:04:40,Stuivenberg,174
2023-03-04 13:04:40,Stuivenberg,174
2023-03-04 13:04:40,Stuivenberg,174
2023-03-04 13:04:40,Stuivenberg,28
2023-03-04 13:04:40,Stuivenberg,28
2023-03-04 13:04:41,Stuivenberg,174
2023-03-04 13:04:41,Stuivenberg,174
2023-03-04 13:04:41,Stuivenberg,174
2023-03-04 13:04:41,Stuivenberg,174
2023-03-04 13:04:42,Stuivenberg,174
2023-03-04 13:04:42,Stuivenberg,174
2023-03-04 13:04:42,Stuivenberg,174
2023-03-04 13:04:42,Stuivenberg,174
2023-03-04 13:04:42,Stuivenberg,28
2023-03-04 13:04:43,Stuivenberg,174
2023-03-04 13:04:43,Stuivenberg,174
2023-03-04 13:04:43,Stuivenberg,174
2023-03-04 13:04:43,Stuivenberg,174
2023-03-04 13:04:43,Stuivenberg,28
2023-03-04 13:04:43,Stuivenberg,28
2023-03-04 13:04:43,Stuivenberg,28
2023-03-04 13:04:43,Stuivenberg,28
2023-03-04 13:04:43,Stuivenberg,28
2023-03-04 13:04:44,Stuivenberg,174
2023-03-04 13:04:44,Stuivenberg,174
2023-03-04 13:04:44,Stuivenberg,174
2023-03-04 13:04:44,Stuivenberg,174
2023-03-04 13:04:44,Stuivenberg,28
2023-03-04 13:04:44,Stuivenberg,28
2023-03-04 13:04:44,Stuivenberg,28
2023-03-04 13:04:44,Stuivenberg,28
2023-03-04 13:04:44,Stuivenberg,28
2023-03-04 13:04:45,Stuivenberg,174
2023-03-04 13:04:45,Stuivenberg,174
2023-03-04 13:04:45,Stuivenberg,174
2023-03-04 13:04:45,Stuivenberg,174
2023-03-04 13:04:45,Stuivenberg,28
2023-03-04 13:04:45,Stuivenberg,28
2023-03-04 13:04:45,Stuivenberg,28
2023-03-04 13:04:46,Stuivenberg,174
2023-03-04 13:04:46,Stuivenberg,174
2023-03-04 13:04:46,Stuivenberg,174
2023-03-04 13:04:46,Stuivenberg,174
2023-03-04 13:04:47,Stuivenberg,174
2023-03-04 13:04:47,Stuivenberg,174
2023-03-04 13:04:47,Stuivenberg,174
2023-03-04 13:04:47,Stuivenberg,28
2023-03-04 13:04:47,Stuivenberg,28
2023-03-04 13:04:47,Stuivenberg,28
2023-03-04 13:04:48,Stuivenberg,174
2023-03-04 13:04:48,Stuivenberg,174
2023-03-04 13:04:48,Stuivenberg,174
2023-03-04 13:04:48,Stuivenberg,174
2023-03-04 13:04:48,Stuivenberg,28
2023-03-04 13:04:48,Stuivenberg,28
2023-03-04 13:04:48,Stuivenberg,28
2023-03-04 13:04:49,Stuivenberg,174
2023-03-04 13:04:49,Stuivenberg,174
2023-03-04 13:04:49,Stuivenberg,174
2023-03-04 13:04:49,Stuivenberg,28
2023-03-04 13:04:49,Stuivenberg,28
2023-03-04 13:04:49,Stuivenberg,28
2023-03-04 13:04:49,Stuivenberg,28
2023-03-04 13:04:49,Stuivenberg,28
2023-03-04 13:04:50,Stuivenberg,174
2023-03-04 13:04:50,Stuivenberg,174
2023-03-04 13:04:50,Stuivenberg,174
2023-03-04 13:04:50,Stuivenberg,28
2023-03-04 13:04:50,Stuivenberg,28
2023-03-04 13:04:50,Stuivenberg,28
2023-03-04 13:04:50,Stuivenberg,28
2023-03-04 13:04:50,Stuivenberg,28
2023-03-04 13:04:51,Stuivenberg,174
2023-03-04 13:04:51,Stuivenberg,174
2023-03-04 13:04:51,Stuivenberg,174
2023-03-04 13:04:51,Stuivenberg,174
2023-03-04 13:04:51,Stuivenberg,28
2023-03-04 13:04:51,Stuivenberg,28
2023-03-04 13:04:51,Stuivenberg,28
2023-03-04 13:04:52,Stuivenberg,174
2023-03-04 13:04:52,Stuivenberg,174
2023-03-04 13:04:52,Stuivenberg,174
2023-03-04 13:04:52,Stuivenberg,174
2023-03-04 13:04:52,Stuivenberg,28
2023-03-04 13:04:52,Stuivenberg,28
2023-03-04 13:04:53,Stuivenberg,174
2023-03-04 13:04:53,Stuivenberg,174
2023-03-04 13:04:53,Stuivenberg,174
2023-03-04 13:04:53,Stuivenberg,174
2023-03-04 13:04:53,Stuivenberg,174
2023-03-04 13:04:53,Stuivenberg,28
2023-03-04 13:04:53,Stuivenberg,28
2023-03-04 13:04:53,Stuivenberg,28
2023-03-04 13:04:53,Stuivenberg,28
2023-03-04 13:04:54,Stuivenberg,174
2023-03-04 13:04:54,Stuivenberg,174
2023-03-04 13:04:54,Stuivenberg,174
2023-03-04 13:04:54,Stuivenberg,174
2023-03-04 13:04:54,Stuivenberg,28
2023-03-04 13:04:54,Stuivenberg,28
2023-03-04 13:04:54,Stuivenberg,28
2023-03-04 13:04:54,Stuivenberg,28
2023-03-04 13:04:54,Stuivenberg,28
2023-03-04 13:04:55,Stuivenberg,174
2023-03-04 13:04:55,Stuivenberg,174
2023-03-04 13:04:55,Stuivenberg,174
2023-03-04 13:04:55,Stuivenberg,174
2023-03-04 13:04:55,Stuivenberg,28
2023-03-04 13:04:55,Stuivenberg,28
2023-03-04 13:04:55,Stuivenberg,28
2023-03-04 13:04:55,Stuivenberg,28
2023-03-04 13:04:55,Stuivenberg,28
2023-03-04 13:04:56,Stuivenberg,174
2023-03-04 13:04:56,Stuivenberg,174
2023-03-04 13:04:56,Stuivenberg,174
2023-03-04 13:04:56,Stuivenberg,174
2023-03-04 13:04:56,Stuivenberg,28
2023-03-04 13:04:56,Stuivenberg,28
2023-03-04 13:04:56,Stuivenberg,28
2023-03-04 13:04:56,Stuivenberg,28
2023-03-04 13:04:57,Stuivenberg,174
2023-03-04 13:04:57,Stuivenberg,174
2023-03-04 13:04:57,Stuivenberg,174
2023-03-04 13:04:57,Stuivenberg,28
2023-03-04 13:04:57,Stuivenberg,28
2023-03-04 13:04:57,Stuivenberg,28
2023-03-04 13:04:57,Stuivenberg,28
2023-03-04 13:04:57,Stuivenberg,28
2023-03-04 13:04:57,Stuivenberg,28
2023-03-04 13:04:57,Stuivenberg,28
2023-03-04 13:04:57,Stuivenberg,28
2023-03-04 13:04:58,Stuivenberg,174
2023-03-04 13:04:58,Stuivenberg,174
2023-03-04 13:04:58,Stuivenberg,174
2023-03-04 13:04:58,Stuivenberg,174
2023-03-04 13:04:58,Stuivenberg,28
2023-03-04 13:04:58,Stuivenberg,28
2023-03-04 13:04:58,Stuivenberg,28
2023-03-04 13:04:58,Stuivenberg,28
2023-03-04 13:04:59,Stuivenberg,174
2023-03-04 13:04:59,Stuivenberg,174
2023-03-04 13:04:59,Stuivenberg,174
2023-03-04 13:04:59,Stuivenberg,174
2023-03-04 13:04:59,Stuivenberg,28
2023-03-04 13:04:59,Stuivenberg,28
2023-03-04 13:04:59,Stuivenberg,28
2023-03-04 13:04:59,Stuivenberg,28
2023-03-04 13:05:00,Stuivenberg,174
2023-03-04 13:05:00,Stuivenberg,174
2023-03-04 13:05:00,Stuivenberg,174
2023-03-04 13:05:00,Stuivenberg,174
2023-03-04 13:05:00,Stuivenberg,28
2023-03-04 13:05:00,Stuivenberg,28
2023-03-04 13:05:00,Stuivenberg,28
2023-03-04 13:05:01,Stuivenberg,174
2023-03-04 13:05:01,Stuivenberg,174
2023-03-04 13:05:01,Stuivenberg,174
2023-03-04 13:05:01,Stuivenberg,174
2023-03-04 13:05:01,Stuivenberg,28
2023-03-04 13:05:01,Stuivenberg,28
2023-03-04 13:05:01,Stuivenberg,28
2023-03-04 13:05:01,Stuivenberg,28
2023-03-04 13:05:01,Stuivenberg,28
2023-03-04 13:05:01,Stuivenberg,28
2023-03-04 13:05:02,Stuivenberg,174
2023-03-04 13:05:02,Stuivenberg,174
2023-03-04 13:05:02,Stuivenberg,174
2023-03-04 13:05:02,Stuivenberg,174
2023-03-04 13:05:02,Stuivenberg,28
2023-03-04 13:05:02,Stuivenberg,28
2023-03-04 13:05:02,Stuivenberg,28
2023-03-04 13:05:02,Stuivenberg,28
2023-03-04 13:05:03,Stuivenberg,174
2023-03-04 13:05:03,Stuivenberg,174
2023-03-04 13:05:03,Stuivenberg,174
2023-03-04 13:05:03,Stuivenberg,174
2023-03-04 13:05:03,Stuivenberg,28
2023-03-04 13:05:03,Stuivenberg,28
2023-03-04 13:05:03,Stuivenberg,28
2023-03-04 13:05:03,Stuivenberg,28
2023-03-04 13:05:03,Stuivenberg,28
2023-03-04 13:05:03,Stuivenberg,28
2023-03-04 13:05:04,Stuivenberg,174
2023-03-04 13:05:04,Stuivenberg,174
2023-03-04 13:05:04,Stuivenberg,28
2023-03-04 13:05:04,Stuivenberg,28
2023-03-04 13:05:04,Stuivenberg,28
2023-03-04 13:05:04,Stuivenberg,28
2023-03-04 13:05:05,Stuivenberg,174
2023-03-04 13:05:05,Stuivenberg,174
2023-03-04 13:05:05,Stuivenberg,174
2023-03-04 13:05:05,Stuivenberg,28
2023-03-04 13:05:05,Stuivenberg,28
2023-03-04 13:05:05,Stuivenberg,28
2023-03-04 13:05:06,Stuivenberg,174
2023-03-04 13:05:06,Stuivenberg,174
2023-03-04 13:05:06,Stuivenberg,174
2023-03-04 13:05:06,Stuivenberg,28
2023-03-04 13:05:06,Stuivenberg,28
2023-03-04 13:05:06,Stuivenberg,28
2023-03-04 13:05:07,Stuivenberg,174
2023-03-04 13:05:07,Stuivenberg,174
2023-03-04 13:05:07,Stuivenberg,174
2023-03-04 13:05:07,Stuivenberg,174
2023-03-04 13:05:07,Stuivenberg,174
2023-03-04 13:05:07,Stuivenberg,174
2023-03-04 13:05:07,Stuivenberg,28
2023-03-04 13:05:07,Stuivenberg,28
2023-03-04 13:05:07,Stuivenberg,28
2023-03-04 13:05:07,Stuivenberg,28
2023-03-04 13:05:07,Stuivenberg,28
2023-03-04 13:05:07,Stuivenberg,28
2023-03-04 13:05:08,Stuivenberg,174
2023-03-04 13:05:08,Stuivenberg,174
2023-03-04 13:05:08,Stuivenberg,174
2023-03-04 13:05:08,Stuivenberg,28
2023-03-04 13:05:08,Stuivenberg,28
2023-03-04 13:05:08,Stuivenberg,28
2023-03-04 13:05:08,Stuivenberg,28
2023-03-04 13:05:09,Stuivenberg,174
2023-03-04 13:05:09,Stuivenberg,174
2023-03-04 13:05:09,Stuivenberg,174
2023-03-04 13:05:09,Stuivenberg,174
2023-03-04 13:05:09,Stuivenberg,28
2023-03-04 13:05:09,Stuivenberg,28
2023-03-04 13:05:09,Stuivenberg,28
2023-03-04 13:05:09,Stuivenberg,28
2023-03-04 13:05:09,Stuivenberg,28
2023-03-04 13:05:09,Stuivenberg,28
2023-03-04 13:05:10,Stuivenberg,174
2023-03-04 13:05:10,Stuivenberg,174
2023-03-04 13:05:10,Stuivenberg,174
2023-03-04 13:05:10,Stuivenberg,174
2023-03-04 13:05:10,Stuivenberg,28
2023-03-04 13:05:10,Stuivenberg,28
2023-03-04 13:05:10,Stuivenberg,28
2023-03-04 13:05:11,Stuivenberg,174
2023-03-04 13:05:11,Stuivenberg,174
2023-03-04 13:05:11,Stuivenberg,174
2023-03-04 13:05:11,Stuivenberg,174
2023-03-04 13:05:12,Stuivenberg,174
2023-03-04 13:05:12,Stuivenberg,174
2023-03-04 13:05:12,Stuivenberg,174
2023-03-04 13:05:12,Stuivenberg,174
2023-03-04 13:05:13,Stuivenberg,174
2023-03-04 13:05:13,Stuivenberg,174
2023-03-04 13:05:13,Stuivenberg,174
2023-03-04 13:05:13,Stuivenberg,174
2023-03-04 13:05:14,Stuivenberg,174
2023-03-04 13:05:14,Stuivenberg,174
2023-03-04 13:05:14,Stuivenberg,174
2023-03-04 13:05:14,Stuivenberg,174
2023-03-04 13:05:15,Stuivenberg,174
2023-03-04 13:05:15,Stuivenberg,174
2023-03-04 13:05:15,Stuivenberg,174
2023-03-04 13:05:16,Stuivenberg,174
2023-03-04 13:05:16,Stuivenberg,174
2023-03-04 13:05:16,Stuivenberg,174
2023-03-04 13:05:16,Stuivenberg,28
2023-03-04 13:05:16,Stuivenberg,28
2023-03-04 13:05:16,Stuivenberg,28
2023-03-04 13:05:17,Stuivenberg,174
2023-03-04 13:05:17,Stuivenberg,174
2023-03-04 13:05:17,Stuivenberg,174
2023-03-04 13:05:17,Stuivenberg,28
2023-03-04 13:05:17,Stuivenberg,28
2023-03-04 13:05:17,Stuivenberg,28
2023-03-04 13:05:17,Stuivenberg,28
2023-03-04 13:05:18,Stuivenberg,174
2023-03-04 13:05:18,Stuivenberg,174
2023-03-04 13:05:18,Stuivenberg,174
2023-03-04 13:05:18,Stuivenberg,174
2023-03-04 13:05:18,Stuivenberg,28
2023-03-04 13:05:18,Stuivenberg,28
2023-03-04 13:05:18,Stuivenberg,28
2023-03-04 13:05:18,Stuivenberg,28
2023-03-04 13:05:18,Stuivenberg,28
2023-03-04 13:05:18,Stuivenberg,28
2023-03-04 13:05:19,Stuivenberg,174
2023-03-04 13:05:19,Stuivenberg,174
2023-03-04 13:05:19,Stuivenberg,174
2023-03-04 13:05:19,Stuivenberg,174
2023-03-04 13:05:19,Stuivenberg,28
2023-03-04 13:05:19,Stuivenberg,28
2023-03-04 13:05:19,Stuivenberg,28
2023-03-04 13:05:19,Stuivenberg,28
2023-03-04 13:05:19,Stuivenberg,28
2023-03-04 13:05:19,Stuivenberg,28
2023-03-04 13:05:20,Stuivenberg,174
2023-03-04 13:05:20,Stuivenberg,174
2023-03-04 13:05:20,Stuivenberg,174
2023-03-04 13:05:20,Stuivenberg,174
2023-03-04 13:05:20,Stuivenberg,28
2023-03-04 13:05:20,Stuivenberg,28
2023-03-04 13:05:20,Stuivenberg,28
2023-03-04 13:05:20,Stuivenberg,28
2023-03-04 13:05:20,Stuivenberg,28
2023-03-04 13:05:20,Stuivenberg,28
2023-03-04 13:05:20,Stuivenberg,28
2023-03-04 13:05:21,Stuivenberg,174
2023-03-04 13:05:21,Stuivenberg,174
2023-03-04 13:05:21,Stuivenberg,174
2023-03-04 13:05:21,Stuivenberg,174
2023-03-04 13:05:21,Stuivenberg,28
2023-03-04 13:05:21,Stuivenberg,28
2023-03-04 13:05:21,Stuivenberg,28
2023-03-04 13:05:21,Stuivenberg,28
2023-03-04 13:05:21,Stuivenberg,28
2023-03-04 13:05:22,Stuivenberg,174
2023-03-04 13:05:22,Stuivenberg,174
2023-03-04 13:05:22,Stuivenberg,174
2023-03-04 13:05:22,Stuivenberg,174
2023-03-04 13:05:22,Stuivenberg,28
2023-03-04 13:05:22,Stuivenberg,28
2023-03-04 13:05:22,Stuivenberg,28
2023-03-04 13:05:22,Stuivenberg,28
2023-03-04 13:05:22,Stuivenberg,28
2023-03-04 13:05:22,Stuivenberg,28
2023-03-04 13:05:22,Stuivenberg,28
2023-03-04 13:05:22,Stuivenberg,28
2023-03-04 13:05:23,Stuivenberg,174
2023-03-04 13:05:23,Stuivenberg,174
2023-03-04 13:05:23,Stuivenberg,174
2023-03-04 13:05:23,Stuivenberg,174
2023-03-04 13:05:23,Stuivenberg,28
2023-03-04 13:05:23,Stuivenberg,28
2023-03-04 13:05:23,Stuivenberg,28
2023-03-04 13:05:23,Stuivenberg,28
2023-03-04 13:05:23,Stuivenberg,28
2023-03-04 13:05:24,Stuivenberg,174
2023-03-04 13:05:24,Stuivenberg,174
2023-03-04 13:05:24,Stuivenberg,174
2023-03-04 13:05:24,Stuivenberg,174
2023-03-04 13:05:24,Stuivenberg,28
2023-03-04 13:05:24,Stuivenberg,28
2023-03-04 13:05:24,Stuivenberg,28
2023-03-04 13:05:24,Stuivenberg,28
2023-03-04 13:05:24,Stuivenberg,28
2023-03-04 13:05:24,Stuivenberg,28
2023-03-04 13:05:24,Stuivenberg,28
2023-03-04 13:05:25,Stuivenberg,174
2023-03-04 13:05:25,Stuivenberg,174
2023-03-04 13:05:25,Stuivenberg,174
2023-03-04 13:05:25,Stuivenberg,28
2023-03-04 13:05:25,Stuivenberg,28
2023-03-04 13:05:25,Stuivenberg,28
2023-03-04 13:05:25,Stuivenberg,28
2023-03-04 13:05:25,Stuivenberg,28
2023-03-04 13:05:25,Stuivenberg,28
2023-03-04 13:05:25,Stuivenberg,28
2023-03-04 13:05:26,Stuivenberg,174
2023-03-04 13:05:26,Stuivenberg,174
2023-03-04 13:05:26,Stuivenberg,174
2023-03-04 13:05:26,Stuivenberg,28
2023-03-04 13:05:26,Stuivenberg,28
2023-03-04 13:05:26,Stuivenberg,28
2023-03-04 13:05:26,Stuivenberg,28
2023-03-04 13:05:27,Stuivenberg,174
2023-03-04 13:05:27,Stuivenberg,174
2023-03-04 13:05:27,Stuivenberg,174
2023-03-04 13:05:27,Stuivenberg,174
2023-03-04 13:05:27,Stuivenberg,28
2023-03-04 13:05:28,Stuivenberg,174
2023-03-04 13:05:28,Stuivenberg,174
2023-03-04 13:05:28,Stuivenberg,174
